1;47;70;115;142;240;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;46;47;69;70;114;115;141;142;240;241;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;46;47;48;69;70;71;96;114;115;140;141;142;239;240;241;256;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;4;46;47;48;49;69;70;71;72;96;97;114;115;139;140;141;142;238;239;240;241;255;256;257;258;0;0;0;0;0;0;0;0;0;0;0
1;3;46;60;70;93;115;148;240;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;46;47;60;61;70;71;92;93;115;116;148;149;239;240;246;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;46;47;48;59;60;61;70;71;72;91;92;93;114;115;116;147;148;149;238;239;240;245;246;256;257;258;0;0;0;0;0;0;0;0;0;0
1;2;3;4;45;46;47;48;59;60;61;62;70;71;72;73;90;91;92;93;114;115;116;117;147;148;149;150;237;238;239;240;244;245;246;255;256;257;258
