64;81;88;96;115;148;180;239;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;65;77;81;87;88;96;97;115;116;148;149;179;180;239;240;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;64;65;77;79;81;87;88;89;95;96;97;114;115;116;117;148;149;150;179;180;181;238;239;240;256;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;64;65;66;77;78;79;81;86;87;88;89;95;96;97;98;113;114;115;116;117;147;148;149;150;179;180;181;182;237;238;239;240;255;256;257;258;0;0;0;0;0;0;0;0;0;0;0;0
61;70;81;85;93;115;148;167;180;200;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;62;70;71;80;81;85;86;92;93;96;114;115;116;148;149;167;168;180;181;200;201;240;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;61;62;69;70;71;79;80;81;84;85;86;92;93;94;96;97;113;114;115;116;117;147;148;149;164;167;168;180;181;182;200;201;202;240;241;242;0;0;0;0;0;0;0;0;0;0;0;0
60;61;62;63;69;70;71;72;79;80;81;82;84;85;86;87;91;92;93;94;96;97;98;113;114;115;116;117;118;146;147;148;149;163;164;167;168;180;181;182;183;200;201;202;203;239;240;241;242
