1;64;70;88;96;115;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;64;65;70;71;87;88;95;96;115;116;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;10;63;64;65;70;71;72;87;88;89;95;96;97;114;115;116;255;256;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;6;10;63;64;65;66;69;70;71;72;86;87;88;89;94;95;96;97;114;115;116;117;253;255;256;257;258;0;0;0;0;0;0
1;10;64;70;84;93;115;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;10;63;64;69;70;71;83;84;92;93;114;115;116;257;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;3;10;62;63;64;68;69;70;71;73;82;83;84;91;92;93;113;114;115;116;255;256;257;258;0;0;0;0;0;0;0;0;0;0
1;2;3;4;10;46;61;62;63;64;67;68;69;70;71;73;74;82;83;84;85;91;92;93;94;112;113;114;115;116;117;253;255;256;257;258
