64;115;137;148;159;180;200;240;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;64;115;116;137;138;147;148;159;160;179;180;200;201;239;240;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;63;64;115;116;117;137;138;139;146;147;148;159;160;161;179;180;181;200;201;202;238;239;240;241;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;62;63;64;114;115;116;117;137;138;139;140;146;147;148;149;158;159;160;161;178;179;180;181;199;200;201;202;237;238;239;240;241;242;243;0;0;0;0;0;0
61;115;116;142;148;159;179;180;200;210;240;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;62;115;116;141;142;148;149;158;159;179;180;181;200;201;210;211;239;240;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;62;63;115;116;117;141;142;143;147;148;149;158;159;160;178;179;180;181;199;200;201;209;210;211;239;240;241;242;0;0;0;0;0;0;0;0;0;0;0;0
61;62;63;64;114;115;116;117;118;141;142;143;144;147;148;149;150;158;159;160;161;177;178;179;180;181;182;199;200;201;202;209;210;211;212;238;239;240;241;242;243
