10;36;47;54;77;115;116;142;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;14;36;37;46;47;54;55;76;77;115;116;141;142;179;180;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;12;14;36;37;38;46;47;48;53;54;55;76;77;78;114;115;116;117;141;142;143;179;180;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;12;13;14;35;36;37;38;46;47;48;49;53;54;55;56;76;77;78;79;113;114;115;116;117;118;141;142;143;144;178;179;180;181;182;0;0;0;0;0;0;0;0;0;0;0;0
10;22;32;39;46;48;64;81;115;116;141;142;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;14;22;23;31;32;39;40;46;47;48;61;64;81;82;114;115;116;139;141;142;143;179;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;12;14;18;22;23;30;31;32;38;39;40;45;46;47;48;61;62;64;80;81;82;114;115;116;117;139;141;142;143;145;179;180;181;0;0;0;0;0;0;0;0;0;0;0;0;0
10;12;13;14;15;18;19;22;23;29;30;31;32;38;39;40;41;45;46;47;48;49;61;62;63;64;79;80;81;82;113;114;115;116;117;118;138;139;141;142;143;145;146;178;179;180;181
